Date,Symbol,Tick,Price
2025-04-10,BTC,68,78628.87
2025-04-10,BTC,69,78981.12
2025-04-10,BTC,70,79271.15
2025-04-10,BTC,71,79691.84
2025-04-10,BTC,72,79792.66
2025-04-10,BTC,73,79711.2
2025-04-10,BTC,74,79472.8
2025-04-10,BTC,75,79749.02
2025-04-10,BTC,76,79817.33
2025-04-10,BTC,77,79705.63
2025-04-10,BTC,78,79882.6
2025-04-10,BTC,79,79944.35
2025-04-10,BTC,80,80004.53
2025-04-10,BTC,81,79895.19
2025-04-10,BTC,82,80309.72
2025-04-10,BTC,83,79977.34
2025-04-10,BTC,84,79770.5
2025-04-10,BTC,85,80051.28
2025-04-10,BTC,86,80026.15
2025-04-10,BTC,87,80285.98
2025-04-10,BTC,88,80210.93
2025-04-10,BTC,89,79905.43
2025-04-10,BTC,90,79563.23
2025-04-10,BTC,91,79318.22
2025-04-10,BTC,92,79375.35
2025-04-10,BTC,93,79583.06
2025-04-10,BTC,94,79534
2025-04-10,BTC,95,79910.95
2025-04-10,BTC,96,79913.43
2025-04-10,BTC,97,79827.09
2025-04-10,BTC,98,79941.43
2025-04-10,BTC,99,80140.62
2025-04-10,BTC,100,80539.44
2025-04-10,BTC,101,80497.88
2025-04-10,BTC,102,80512.59
2025-04-10,BTC,103,80799.71
2025-04-10,BTC,104,81034.68
2025-04-10,BTC,105,80951
2025-04-10,BTC,106,81277.54
2025-04-10,BTC,107,81426.98
2025-04-10,BTC,108,81448.65
2025-04-10,BTC,109,81491.21
2025-04-10,BTC,110,81728.33
2025-04-10,BTC,111,81742.07
2025-04-10,BTC,112,81762.27
2025-04-10,BTC,113,81538.56
2025-04-10,BTC,114,81321.8
2025-04-10,BTC,115,81426.94
2025-04-10,BTC,116,81626.04
2025-04-10,BTC,117,81741.92
2025-04-10,BTC,118,81835.98
2025-04-10,BTC,119,81489.32
2025-04-10,BTC,120,81522.98
2025-04-10,BTC,121,81744.77
2025-04-10,BTC,122,82142.08
2025-04-10,BTC,123,82327.88
2025-04-10,BTC,124,82171.48
2025-04-10,BTC,125,81952.69
2025-04-10,BTC,126,82141.04
2025-04-10,BTC,127,82183.59
2025-04-10,BTC,128,81881.44
2025-04-10,BTC,129,81860.41
2025-04-10,BTC,130,81967.55
2025-04-10,BTC,131,82112.84
2025-04-10,BTC,132,82292.97
2025-04-10,BTC,133,82254.89
2025-04-10,BTC,134,82552.1
2025-04-10,BTC,135,82369.54
2025-04-10,BTC,136,82366.57
2025-04-10,BTC,137,82480.04
2025-04-10,BTC,138,82700.43
2025-04-10,BTC,139,82869.5
2025-04-10,BTC,140,83079.68
2025-04-10,BTC,141,83339.44
2025-04-10,BTC,142,83443.19
2025-04-10,BTC,143,83608.33
2025-04-10,BTC,144,84071.2
2025-04-11,BTC,1,79920.08
2025-04-11,BTC,2,79796.63
2025-04-11,BTC,3,79803.6
2025-04-11,BTC,4,80004.01
2025-04-11,BTC,5,79867.52
2025-04-11,BTC,6,80095.62
2025-04-11,BTC,7,80150.69
2025-04-11,BTC,8,80285.16
2025-04-11,BTC,9,80484.79
2025-04-11,BTC,10,80704
2025-04-11,BTC,11,80681.7
2025-04-11,BTC,12,80841.25
2025-04-11,BTC,13,80856.66
2025-04-11,BTC,14,80706.69
2025-04-11,BTC,15,80525.6
2025-04-11,BTC,16,80480.71
2025-04-11,BTC,17,80322.04
2025-04-11,BTC,18,80385.71
2025-04-11,BTC,19,80206.17
2025-04-11,BTC,20,80162.24
2025-04-11,BTC,21,80174.85
2025-04-11,BTC,22,80051.7
2025-04-11,BTC,23,79890.05
2025-04-11,BTC,24,80024.96
2025-04-11,BTC,25,80107.56
2025-04-11,BTC,26,80329.95
2025-04-11,BTC,27,80101.28
2025-04-11,BTC,28,80127.47
2025-04-11,BTC,29,80395.07
2025-04-11,BTC,30,80169.89
2025-04-11,BTC,31,79928.25
2025-04-11,BTC,32,79894.02
2025-04-11,BTC,33,79614.54
2025-04-11,BTC,34,79924.89
2025-04-11,BTC,35,79983.97
2025-04-11,BTC,36,80072.03
2025-04-11,BTC,37,79962.48
2025-04-11,BTC,38,79745.36
2025-04-11,BTC,39,79656.83
2025-04-11,BTC,40,79525.98
2025-04-11,BTC,41,79395.51
2025-04-11,BTC,42,79484.9
2025-04-11,BTC,43,79601
2025-04-11,BTC,44,79496.34
2025-04-11,BTC,45,79723.99
2025-04-11,BTC,46,79810.73
2025-04-11,BTC,47,79800.84
2025-04-11,BTC,48,80048.52
2025-04-11,BTC,49,80318.55
2025-04-11,BTC,50,80172.08
2025-04-11,BTC,51,80234.46
2025-04-11,BTC,52,80246.21
2025-04-11,BTC,53,80316.73
2025-04-11,BTC,54,80186.34
2025-04-11,BTC,55,80084.93
2025-04-11,BTC,56,79925.86
2025-04-11,BTC,57,80012.22
2025-04-11,BTC,58,79890.07
2025-04-11,BTC,59,79694.8
2025-04-11,BTC,60,79841.23
2025-04-11,BTC,61,79788.14
2025-04-11,BTC,62,79486.03
2025-04-11,BTC,63,79341.83
2025-04-11,BTC,64,79150.41
2025-04-11,BTC,65,79128.01
2025-04-11,BTC,66,79029.61
2025-04-11,BTC,67,79112.16
2025-04-11,BTC,68,79245.41
2025-04-11,BTC,69,79170.84
2025-04-11,BTC,70,79139.05
2025-04-11,BTC,71,78969.56
2025-04-11,BTC,72,78988.05
2025-04-11,BTC,73,78914.73
2025-04-11,BTC,74,79019.46
2025-04-11,BTC,75,78889.82
2025-04-11,BTC,76,79059.59
2025-04-11,BTC,77,79034.1
2025-04-11,BTC,78,79018.09
2025-04-11,BTC,79,79126.22
2025-04-11,BTC,80,78807.95
2025-04-11,BTC,81,78958.39
2025-04-11,BTC,82,79062.66
2025-04-11,BTC,83,79393.15
2025-04-11,BTC,84,79414.68
2025-04-11,BTC,85,79528.78
2025-04-11,BTC,86,79333.8
2025-04-11,BTC,87,79015.81
2025-04-11,BTC,88,78864.42
2025-04-11,BTC,89,78691.51
2025-04-11,BTC,90,78879.87
2025-04-11,BTC,91,78652.67
2025-04-11,BTC,92,78685.29
2025-04-11,BTC,93,78421.04
2025-04-11,BTC,94,78065.01
2025-04-11,BTC,95,78043.2
2025-04-11,BTC,96,78199.27
2025-04-11,BTC,97,78290.8
2025-04-11,BTC,98,78111.34
2025-04-11,BTC,99,78127.48
2025-04-11,BTC,100,78256.26
2025-04-11,BTC,101,78316.24
2025-04-11,BTC,102,78264.09
2025-04-11,BTC,103,78220.4
2025-04-11,BTC,104,78357.81
2025-04-11,BTC,105,78491.78
2025-04-11,BTC,106,78431.16
2025-04-11,BTC,107,78284.16
2025-04-11,BTC,108,78049.39
2025-04-11,BTC,109,77832.19
2025-04-11,BTC,110,77662.93
2025-04-11,BTC,111,77789.4
2025-04-11,BTC,112,78089.93
2025-04-11,BTC,113,78161.49
2025-04-11,BTC,114,78304.1
2025-04-11,BTC,115,78352.08
2025-04-11,BTC,116,78408.37
2025-04-11,BTC,117,78493.04
2025-04-11,BTC,118,78563.29
2025-04-11,BTC,119,78582.4
2025-04-11,BTC,120,78611.55
2025-04-11,BTC,121,78705.94
2025-04-11,BTC,122,78789.68
2025-04-11,BTC,123,78685.79
2025-04-11,BTC,124,78553.38
2025-04-11,BTC,125,78487.84
2025-04-11,BTC,126,78872.39
2025-04-11,BTC,127,78763.2
2025-04-11,BTC,128,78735.27
2025-04-11,BTC,129,78497.21
2025-04-11,BTC,130,78740.32
2025-04-11,BTC,131,78700.25
2025-04-11,BTC,132,78597.23
2025-04-11,BTC,133,78390.08
2025-04-11,BTC,134,78741.07
2025-04-11,BTC,135,78760.37
2025-04-11,BTC,136,78813.6
2025-04-11,BTC,137,78881.85
2025-04-11,BTC,138,79018.46
2025-04-11,BTC,139,79284.02
2025-04-11,BTC,140,79624.77
2025-04-11,BTC,141,79878.12
2025-04-11,BTC,142,79919.22
2025-04-11,BTC,143,80189.17
2025-04-11,BTC,144,80562.63
2025-04-14,BTC,1,84665.51
2025-04-14,BTC,2,84759.52
2025-04-14,BTC,3,84971.25
2025-04-14,BTC,4,84814.41
2025-04-14,BTC,5,85097.48
2025-04-14,BTC,6,85414.81
2025-04-14,BTC,7,85299.67
2025-04-14,BTC,8,85180.49
2025-04-14,BTC,9,84949.83
2025-04-14,BTC,10,84754.09
2025-04-14,BTC,11,84813.01
2025-04-14,BTC,12,84528.85
2025-04-14,BTC,13,84551.37
2025-04-14,BTC,14,84480.3
2025-04-14,BTC,15,84301.56
2025-04-14,BTC,16,84468.77
2025-04-14,BTC,17,84577.43
2025-04-14,BTC,18,84715.86
2025-04-14,BTC,19,84962.38
2025-04-14,BTC,20,85182.51
2025-04-14,BTC,21,85395.29
2025-04-14,BTC,22,85545.07
2025-04-14,BTC,23,85178.54
2025-04-14,BTC,24,85053.56
2025-04-14,BTC,25,85082.03
2025-04-14,BTC,26,85127.61
2025-04-14,BTC,27,85059.6
2025-04-14,BTC,28,85368.5
2025-04-14,BTC,29,85097.48
2025-04-14,BTC,30,84938.6
2025-04-14,BTC,31,84699.91
2025-04-14,BTC,32,84783.23
2025-04-14,BTC,33,84926.54
2025-04-14,BTC,34,84867.31
2025-04-14,BTC,35,84895.57
2025-04-14,BTC,36,84782.22
2025-04-14,BTC,37,84502.94
2025-04-14,BTC,38,84490.01
2025-04-14,BTC,39,84499.23
2025-04-14,BTC,40,84708.71
2025-04-14,BTC,41,84742.57
2025-04-14,BTC,42,84713.25
2025-04-14,BTC,43,84250.36
2025-04-14,BTC,44,84250.48
2025-04-14,BTC,45,84219.42
2025-04-14,BTC,46,84193.2
2025-04-14,BTC,47,83950.09
2025-04-14,BTC,48,83768.85
2025-04-14,BTC,49,83843.51
2025-04-14,BTC,50,83921.92
2025-04-14,BTC,51,84017.23
2025-04-14,BTC,52,83648.65
2025-04-14,BTC,53,83238.26
2025-04-14,BTC,54,83152.73
2025-04-14,BTC,55,83198.54
2025-04-14,BTC,56,83205.13
2025-04-14,BTC,57,83307.04
2025-04-14,BTC,58,83431.65
2025-04-14,BTC,59,83293.45
2025-04-14,BTC,60,83529.57
2025-04-14,BTC,61,83820.87
2025-04-14,BTC,62,84070.26
2025-04-14,BTC,63,84543.47
2025-04-14,BTC,64,84375.63
2025-04-14,BTC,65,84313.57
2025-04-14,BTC,66,84547.62
2025-04-14,BTC,67,84565.88
2025-04-14,BTC,68,84548.66
2025-04-14,BTC,69,84687.09
2025-04-14,BTC,70,84594.1
2025-04-14,BTC,71,84797.8
2025-04-14,BTC,72,84723.51
2025-04-14,BTC,73,84752.93
2025-04-14,BTC,74,84683.62
2025-04-14,BTC,75,84452.15
2025-04-14,BTC,76,84582.4
2025-04-14,BTC,77,84687.6
2025-04-14,BTC,78,85105.98
2025-04-14,BTC,79,84923.57
2025-04-14,BTC,80,84492.72
2025-04-14,BTC,81,84397.72
2025-04-14,BTC,82,84739.58
2025-04-14,BTC,83,84460.94
2025-04-14,BTC,84,84319.9
2025-04-14,BTC,85,84213.26
2025-04-14,BTC,86,83957.1
2025-04-14,BTC,87,83759.99
2025-04-14,BTC,88,83632.92
2025-04-14,BTC,89,83666.94
2025-04-14,BTC,90,83661.48
2025-04-14,BTC,91,83997.16
2025-04-14,BTC,92,83771.98
2025-04-14,BTC,93,84015.86
2025-04-14,BTC,94,84229.09
2025-04-14,BTC,95,84293.35
2025-04-14,BTC,96,84209.98
2025-04-14,BTC,97,84417.29
2025-04-14,BTC,98,84242.81
2025-04-14,BTC,99,84415.88
2025-04-14,BTC,100,84516.86
2025-04-14,BTC,101,84315.91
2025-04-14,BTC,102,84112.31
2025-04-14,BTC,103,83743.72
2025-04-14,BTC,104,84005.64
2025-04-14,BTC,105,84131.59
2025-04-14,BTC,106,84227.1
2025-04-14,BTC,107,84175.01
2025-04-14,BTC,108,84253.05
2025-04-14,BTC,109,84169.8
2025-04-14,BTC,110,84082.43
2025-04-14,BTC,111,83802.16
2025-04-14,BTC,112,83956.61
2025-04-14,BTC,113,83870.61
2025-04-14,BTC,114,84026.01
2025-04-14,BTC,115,84213.9
2025-04-14,BTC,116,84527.88
2025-04-14,BTC,117,84439.26
2025-04-14,BTC,118,84265.93
2025-04-14,BTC,119,84174.98
2025-04-14,BTC,120,84099.63
2025-04-14,BTC,121,84044.59
2025-04-14,BTC,122,83988.86
2025-04-14,BTC,123,84014.47
2025-04-14,BTC,124,84117.64
2025-04-14,BTC,125,84490.59
2025-04-14,BTC,126,84839.22
2025-04-14,BTC,127,85026.12
2025-04-14,BTC,128,85078.24
2025-04-14,BTC,129,85049.75
2025-04-14,BTC,130,85001.32
2025-04-14,BTC,131,84534.23
2025-04-14,BTC,132,84070.73
2025-04-14,BTC,133,84445.04
2025-04-14,BTC,134,84273.02
2025-04-14,BTC,135,84187.44
2025-04-14,BTC,136,83975.54
2025-04-14,BTC,137,84363.53
2025-04-14,BTC,138,84338.75
2025-04-14,BTC,139,84523.28
2025-04-14,BTC,140,84953.72
2025-04-14,BTC,141,84823.64
2025-04-14,BTC,142,84931.28
2025-04-14,BTC,143,85068.8
2025-04-14,BTC,144,84694.58
2025-04-15,BTC,1,85718.89
2025-04-15,BTC,2,85935.42
2025-04-15,BTC,3,86234.51
2025-04-15,BTC,4,86642.28
2025-04-15,BTC,5,86604.93
2025-04-15,BTC,6,86890.98
2025-04-15,BTC,7,86522.9
2025-04-15,BTC,8,86140.31
2025-04-15,BTC,9,85872.43
2025-04-15,BTC,10,85504.22
2025-04-15,BTC,11,85531.14
2025-04-15,BTC,12,86002.6
2025-04-15,BTC,13,85824.75
2025-04-15,BTC,14,85920.74
2025-04-15,BTC,15,86097.06
2025-04-15,BTC,16,86123.77
2025-04-15,BTC,17,86368.24
2025-04-15,BTC,18,86395.91
2025-04-15,BTC,19,86066.02
2025-04-15,BTC,20,85800.86
2025-04-15,BTC,21,85531.08
2025-04-15,BTC,22,85604.1
2025-04-15,BTC,23,85718.18
2025-04-15,BTC,24,85872.73
2025-04-15,BTC,25,85788.95
2025-04-15,BTC,26,85755.23
2025-04-15,BTC,27,85366.62
2025-04-15,BTC,28,85659.29
2025-04-15,BTC,29,85939.57
2025-04-15,BTC,30,86004.02
2025-04-15,BTC,31,86183.1
2025-04-15,BTC,32,86456.58
2025-04-15,BTC,33,86517.58
2025-04-15,BTC,34,86466.11
2025-04-15,BTC,35,86750.51
2025-04-15,BTC,36,87050.68
2025-04-15,BTC,37,86995.84
2025-04-15,BTC,38,87016.23
2025-04-15,BTC,39,87389.76
2025-04-15,BTC,40,87510.46
2025-04-15,BTC,41,86997.14
2025-04-15,BTC,42,86864.69
2025-04-15,BTC,43,86739.28
2025-04-15,BTC,44,86521.24
2025-04-15,BTC,45,86171.89
2025-04-15,BTC,46,86243.5
2025-04-15,BTC,47,85880.06
2025-04-15,BTC,48,85821.03
2025-04-15,BTC,49,85963.14
2025-04-15,BTC,50,86054.99
2025-04-15,BTC,51,85891.9
2025-04-15,BTC,52,85482.52
2025-04-15,BTC,53,85371.86
2025-04-15,BTC,54,85368.02
2025-04-15,BTC,55,85394.01
2025-04-15,BTC,56,85451.12
2025-04-15,BTC,57,85400.04
2025-04-15,BTC,58,85349.72
2025-04-15,BTC,59,85336.41
2025-04-15,BTC,60,85577.03
2025-04-15,BTC,61,85112.47
2025-04-15,BTC,62,85105.54
2025-04-15,BTC,63,85085.13
2025-04-15,BTC,64,84966.14
2025-04-15,BTC,65,85118.58
2025-04-15,BTC,66,85234.47
2025-04-15,BTC,67,85327.25
2025-04-15,BTC,68,85264.24
2025-04-15,BTC,69,84992.22
2025-04-15,BTC,70,85009.65
2025-04-15,BTC,71,84869.66
2025-04-15,BTC,72,85030.06
2025-04-15,BTC,73,85132.29
2025-04-15,BTC,74,84998.63
2025-04-15,BTC,75,85099.6
2025-04-15,BTC,76,84937.33
2025-04-15,BTC,77,84884.89
2025-04-15,BTC,78,85082.83
2025-04-15,BTC,79,84977.64
2025-04-15,BTC,80,84555.13
2025-04-15,BTC,81,84432.77
2025-04-15,BTC,82,84353.87
2025-04-15,BTC,83,84591.01
2025-04-15,BTC,84,84719.52
2025-04-15,BTC,85,85006.39
2025-04-15,BTC,86,84931.75
2025-04-15,BTC,87,84860.87
2025-04-15,BTC,88,85146.23
2025-04-15,BTC,89,85077.99
2025-04-15,BTC,90,85078.78
2025-04-15,BTC,91,85135.44
2025-04-15,BTC,92,85334.22
2025-04-15,BTC,93,85548.36
2025-04-15,BTC,94,85360.72
2025-04-15,BTC,95,85380.43
2025-04-15,BTC,96,85562.23
2025-04-15,BTC,97,85497.9
2025-04-15,BTC,98,85272.25
2025-04-15,BTC,99,85305.83
2025-04-15,BTC,100,85308.7
2025-04-15,BTC,101,85296.48
2025-04-15,BTC,102,85160.7
2025-04-15,BTC,103,85202.44
2025-04-15,BTC,104,85360.43
2025-04-15,BTC,105,85604.37
2025-04-15,BTC,106,85593.14
2025-04-15,BTC,107,85351.24
2025-04-15,BTC,108,85372.22
2025-04-15,BTC,109,85690.53
2025-04-15,BTC,110,85512.67
2025-04-15,BTC,111,85697.31
2025-04-15,BTC,112,86148.13
2025-04-15,BTC,113,86563
2025-04-15,BTC,114,86607.51
2025-04-15,BTC,115,86539.14
2025-04-15,BTC,116,86495.1
2025-04-15,BTC,117,86241.72
2025-04-15,BTC,118,86291.06
2025-04-15,BTC,119,86226.33
2025-04-15,BTC,120,86178.94
2025-04-15,BTC,121,86086.49
2025-04-15,BTC,122,86176.53
2025-04-15,BTC,123,86190.19
2025-04-15,BTC,124,86192.15
2025-04-15,BTC,125,86314.8
2025-04-15,BTC,126,86389.87
2025-04-15,BTC,127,86554.73
2025-04-15,BTC,128,86263.81
2025-04-15,BTC,129,86346.3
2025-04-15,BTC,130,86315.9
2025-04-15,BTC,131,86246.75
2025-04-15,BTC,132,86204.79
2025-04-15,BTC,133,86256.1
2025-04-15,BTC,134,86472.92
2025-04-15,BTC,135,86464.73
2025-04-15,BTC,136,86204.42
2025-04-15,BTC,137,85885.51
2025-04-15,BTC,138,86185.92
2025-04-15,BTC,139,85636.1
2025-04-15,BTC,140,85676.05
2025-04-15,BTC,141,85690.4
2025-04-15,BTC,142,85775.48
2025-04-15,BTC,143,85659.75
2025-04-15,BTC,144,85857.84
2025-04-16,BTC,1,84059.03
2025-04-16,BTC,2,83991.03
2025-04-16,BTC,3,84130.58
2025-04-16,BTC,4,84200.42
2025-04-16,BTC,5,84546.88
2025-04-16,BTC,6,84603.64
2025-04-16,BTC,7,84838.6
2025-04-16,BTC,8,84942.61
2025-04-16,BTC,9,84817.55
2025-04-16,BTC,10,84794.57
2025-04-16,BTC,11,84620.28
2025-04-16,BTC,12,84532
2025-04-16,BTC,13,84777.85
2025-04-16,BTC,14,84630.85
2025-04-16,BTC,15,84864.95
2025-04-16,BTC,16,84924.71
2025-04-16,BTC,17,84969.46
2025-04-16,BTC,18,84830.79
2025-04-16,BTC,19,84792.62
2025-04-16,BTC,20,84611.37
2025-04-16,BTC,21,84691.54
2025-04-16,BTC,22,84550.11
2025-04-16,BTC,23,84660.57
2025-04-16,BTC,24,84826.3
2025-04-16,BTC,25,84529.38
2025-04-16,BTC,26,84688.29
2025-04-16,BTC,27,85030.64
2025-04-16,BTC,28,85206.47
2025-04-16,BTC,29,85068.11
2025-04-16,BTC,30,84820.42
2025-04-16,BTC,31,85087.25
2025-04-16,BTC,32,85191.09
2025-04-16,BTC,33,85124.85
2025-04-16,BTC,34,84826.94
2025-04-16,BTC,35,84923.47
2025-04-16,BTC,36,84741.38
2025-04-16,BTC,37,84608.29
2025-04-16,BTC,38,84331.54
2025-04-16,BTC,39,84360.13
2025-04-16,BTC,40,84552.13
2025-04-16,BTC,41,84859.61
2025-04-16,BTC,42,84887.06
2025-04-16,BTC,43,84930.64
2025-04-16,BTC,44,84756.95
2025-04-16,BTC,45,85000.33
2025-04-16,BTC,46,84841.8
2025-04-16,BTC,47,85304.45
2025-04-16,BTC,48,85380.85
2025-04-16,BTC,49,85444.48
2025-04-16,BTC,50,85018.58
2025-04-16,BTC,51,85137.89
2025-04-16,BTC,52,85200.78
2025-04-16,BTC,53,85195.39
2025-04-16,BTC,54,85153.28
2025-04-16,BTC,55,85205.75
2025-04-16,BTC,56,85515.88
2025-04-16,BTC,57,85159.68
2025-04-16,BTC,58,85056.22
2025-04-16,BTC,59,85113.79
2025-04-16,BTC,60,85555.12
2025-04-16,BTC,61,85770.49
2025-04-16,BTC,62,85766.55
2025-04-16,BTC,63,85771.97
2025-04-16,BTC,64,85579.71
2025-04-16,BTC,65,85769.16
2025-04-16,BTC,66,85674.33
2025-04-16,BTC,67,85840.1
2025-04-16,BTC,68,85849.76
2025-04-16,BTC,69,85442.33
2025-04-16,BTC,70,85488.35
2025-04-16,BTC,71,85466.1
2025-04-16,BTC,72,85277
2025-04-16,BTC,73,85500.8
2025-04-16,BTC,74,85392.68
2025-04-16,BTC,75,85492.99
2025-04-16,BTC,76,85348.5
2025-04-16,BTC,77,85128.03
2025-04-16,BTC,78,84942.01
2025-04-16,BTC,79,84948.54
2025-04-16,BTC,80,85113.27
2025-04-16,BTC,81,85101.81
2025-04-16,BTC,82,85219.3
2025-04-16,BTC,83,85542.91
2025-04-16,BTC,84,85402.09
2025-04-16,BTC,85,85150.87
2025-04-16,BTC,86,85182.12
2025-04-16,BTC,87,85274.04
2025-04-16,BTC,88,85489.39
2025-04-16,BTC,89,85510.2
2025-04-16,BTC,90,85329.74
2025-04-16,BTC,91,85652.3
2025-04-16,BTC,92,85683.66
2025-04-16,BTC,93,86008.89
2025-04-16,BTC,94,85836.07
2025-04-16,BTC,95,85886.18
2025-04-16,BTC,96,85785.34
2025-04-16,BTC,97,85634.06
2025-04-16,BTC,98,85562.6
2025-04-16,BTC,99,85469.89
2025-04-16,BTC,100,85561.66
2025-04-16,BTC,101,85720.66
2025-04-16,BTC,102,85789.17
2025-04-16,BTC,103,85259.72
2025-04-16,BTC,104,85419.99
2025-04-16,BTC,105,85551.26
2025-04-16,BTC,106,85795.19
2025-04-16,BTC,107,85703.39
2025-04-16,BTC,108,85358.72
2025-04-16,BTC,109,85312.97
2025-04-16,BTC,110,85029.86
2025-04-16,BTC,111,84567.12
2025-04-16,BTC,112,84707.64
2025-04-16,BTC,113,84690.07
2025-04-16,BTC,114,84560.83
2025-04-16,BTC,115,84514.69
2025-04-16,BTC,116,84517.1
2025-04-16,BTC,117,84486.16
2025-04-16,BTC,118,84492.47
2025-04-16,BTC,119,84399.15
2025-04-16,BTC,120,84467.93
2025-04-16,BTC,121,84489.57
2025-04-16,BTC,122,84711.73
2025-04-16,BTC,123,84766.81
2025-04-16,BTC,124,84518.36
2025-04-16,BTC,125,84124.86
2025-04-16,BTC,126,83845.97
2025-04-16,BTC,127,84007.83
2025-04-16,BTC,128,83997.98
2025-04-16,BTC,129,83829.98
2025-04-16,BTC,130,83763.73
2025-04-16,BTC,131,83567.95
2025-04-16,BTC,132,83828.27
2025-04-16,BTC,133,83706.28
2025-04-16,BTC,134,83463.83
2025-04-16,BTC,135,83553.03
2025-04-16,BTC,136,83356.63
2025-04-16,BTC,137,83287.46
2025-04-16,BTC,138,83669.79
2025-04-16,BTC,139,83578.62
2025-04-16,BTC,140,83553.08
2025-04-16,BTC,141,83475.48
2025-04-16,BTC,142,83255.41
2025-04-16,BTC,143,82880.35
2025-04-16,BTC,144,82598.21
2025-04-17,BTC,1,83392.54
2025-04-17,BTC,2,83734.42
2025-04-17,BTC,3,84045.13
2025-04-17,BTC,4,84560.35
2025-04-17,BTC,5,84011.19
2025-04-17,BTC,6,84202.74
2025-04-17,BTC,7,84294.72
2025-04-17,BTC,8,84439.76
2025-04-17,BTC,9,84402.42
2025-04-17,BTC,10,84211.94
2025-04-17,BTC,11,84107.49
2025-04-17,BTC,12,84077.37
2025-04-17,BTC,13,84097.44
2025-04-17,BTC,14,84017.13
2025-04-17,BTC,15,84037.3
2025-04-17,BTC,16,83871.14
2025-04-17,BTC,17,83738.44
2025-04-17,BTC,18,84013.13
2025-04-17,BTC,19,83918.47
2025-04-17,BTC,20,83718.25
2025-04-17,BTC,21,83730.75
2025-04-17,BTC,22,83433.19
2025-04-17,BTC,23,83027.08
2025-04-17,BTC,24,83068.54
2025-04-17,BTC,25,83134.98
2025-04-17,BTC,26,83600.52
2025-04-17,BTC,27,83604.88
2025-04-17,BTC,28,83713.12
2025-04-17,BTC,29,83592.39
2025-04-17,BTC,30,83535.88
2025-04-17,BTC,31,83886.66
2025-04-17,BTC,32,83826.42
2025-04-17,BTC,33,83867.39
2025-04-17,BTC,34,83584.1
2025-04-17,BTC,35,83531.09
2025-04-17,BTC,36,83546.58
2025-04-17,BTC,37,83425.43
2025-04-17,BTC,38,83216.8
2025-04-17,BTC,39,83334.26
2025-04-17,BTC,40,83494.18
2025-04-17,BTC,41,83414.67
2025-04-17,BTC,42,83147.51
2025-04-17,BTC,43,82885.62
2025-04-17,BTC,44,82517.11
2025-04-17,BTC,45,83010.28
2025-04-17,BTC,46,82985.17
2025-04-17,BTC,47,83170.35
2025-04-17,BTC,48,83079.45
2025-04-17,BTC,49,83314.59
2025-04-17,BTC,50,83367.21
2025-04-17,BTC,51,83555.53
2025-04-17,BTC,52,83907.14
2025-04-17,BTC,53,83799.53
2025-04-17,BTC,54,83826.94
2025-04-17,BTC,55,83944.12
2025-04-17,BTC,56,83892.07
2025-04-17,BTC,57,83414.03
2025-04-17,BTC,58,83500.77
2025-04-17,BTC,59,83548.68
2025-04-17,BTC,60,83256.57
2025-04-17,BTC,61,83342.88
2025-04-17,BTC,62,83488.49
2025-04-17,BTC,63,83142.28
2025-04-17,BTC,64,83132.14
2025-04-17,BTC,65,83215.86
2025-04-17,BTC,66,83081.1
2025-04-17,BTC,67,83222.55
2025-04-17,BTC,68,83578.96
2025-04-17,BTC,69,83344.26
2025-04-17,BTC,70,83791.26
2025-04-17,BTC,71,83567.36
2025-04-17,BTC,72,83744.86
2025-04-17,BTC,73,83567.24
2025-04-17,BTC,74,83660.4
2025-04-17,BTC,75,83849.18
2025-04-17,BTC,76,84128.31
2025-04-17,BTC,77,84286.48
2025-04-17,BTC,78,84194.58
2025-04-17,BTC,79,84189.72
2025-04-17,BTC,80,84034.06
2025-04-17,BTC,81,84080.31
2025-04-17,BTC,82,83895.32
2025-04-17,BTC,83,83587.87
2025-04-17,BTC,84,83788.59
2025-04-17,BTC,85,83485.47
2025-04-17,BTC,86,83719.01
2025-04-17,BTC,87,83863.03
2025-04-17,BTC,88,84048.92
2025-04-17,BTC,89,84021.86
2025-04-17,BTC,90,83840.5
2025-04-17,BTC,91,83931.67
2025-04-17,BTC,92,83630.61
2025-04-17,BTC,93,83803.43
2025-04-17,BTC,94,84034.63
2025-04-17,BTC,95,83840.25
2025-04-17,BTC,96,83621.16
2025-04-17,BTC,97,83688.16
2025-04-17,BTC,98,83635.85
2025-04-17,BTC,99,83680.61
2025-04-17,BTC,100,83444.66
2025-04-17,BTC,101,83558.76
2025-04-17,BTC,102,83575.75
2025-04-17,BTC,103,83256.3
2025-04-17,BTC,104,83176.48
2025-04-17,BTC,105,83476.16
2025-04-17,BTC,106,83343.66
2025-04-17,BTC,107,83450.49
2025-04-17,BTC,108,83806.1
2025-04-17,BTC,109,83742.78
2025-04-17,BTC,110,84095.55
2025-04-17,BTC,111,83848.08
2025-04-17,BTC,112,84002.26
2025-04-17,BTC,113,83789.81
2025-04-17,BTC,114,83692.25
2025-04-17,BTC,115,83720.98
2025-04-17,BTC,116,83571.76
2025-04-17,BTC,117,83458.51
2025-04-17,BTC,118,83719.26
2025-04-17,BTC,119,83850.24
2025-04-17,BTC,120,83733.18
2025-04-17,BTC,121,83206.84
2025-04-17,BTC,122,83111.81
2025-04-17,BTC,123,82933.8
2025-04-17,BTC,124,83259.02
